"Record ID","Source Type","Duplicate Check Key","FacilityName","FacilityStatus","FacilityType","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","Phone","Fax","ConfidentialFax","LicenseNumber","LicensedBedCount","LicenseExpirationDate","OwnershipType","ChainName","CMSCertificationNumber","CMSOverallRating","CMSHealthInspectionRating","CMSStaffingRating","CMSQMRating","CEOAdmin","CFO","Owner","Parent","Medicare1","Medicare2","Medicare3","OrgType","ICUBeds","AcuteBeds","PsychBeds","SNFBeds","CDU_ATCBeds","OtherBeds","AvailableBeds","LicensedBeds","Specialty","Contract","RCSRegionUnit","SpecialtyCode","ContractCode","FacilityPOC","POCId","MemoryCertFlag","CheckCompleteDate","CheckType","DisclosureOfServices","HasReports","ReportsLocation","NumberOfCertifiedBeds","AvgResidentsPerDay","ProviderType","ProviderResidesInHospital","LegalBusinessName","DateFirstApproved","SpecialFocusStatus","AbuseIcon","OverallRating","HealthInspectionRatingCMS","QMRating","StaffingRating","NurseAideHours","LPNHours","RNHours","TotalNurseHours","PhysicalTherapistHours","NursingStaffTurnover","RNTurnover","AdminTurnover","TotalFines","TotalPenalties","Latitude","Longitude","DataLoadDate","AF Raw_Speciality","AF Raw_contract","AF Raw_LicenseNumber","AF Raw_LocationNumber","AF Raw_FacInstanceId","AF Raw_FacilityType","AF Raw_FacilityName","AF Raw_FacilityStatus","AF Raw_LocationAddress","AF Raw_LocationCity","AF Raw_LocationState","AF Raw_LocationZipCode","AF Raw_LocationCounty","AF Raw_MailAddress","AF Raw_MailCity","AF Raw_MailState","AF Raw_MailZipCode","AF Raw_TelephoneNmbr","AF Raw_FaxNmbr","AF Raw_ConfidentialFaxNmbr","AF Raw_RCSRegionUnit","AF Raw_SpecialityCode","AF Raw_ContractCode","AF Raw_FacilityPOC","AF Raw_LicensedBedCount","AF Raw_LicenseExpirationDate","AF Raw_CheckCompleteDate","AF Raw_CheckType","AF Raw_POCId","AF Raw_MemoryCertFlag","AF Raw_Disclosure of Services","AF Raw_Has Reports?","AF Raw_Reports Location","AF Raw_Specialty","BH Raw_Speciality","BH Raw_contract","BH Raw_Check_Type","BH Raw_LicenseNumber","BH Raw_LocationNumber","BH Raw_FacInstanceId","BH Raw_FacilityType","BH Raw_FacilityName","BH Raw_FacilityStatus","BH Raw_LocationAddress","BH Raw_LocationCity","BH Raw_LocationState","BH Raw_LocationZipCode","BH Raw_LocationCounty","BH Raw_MailAddress","BH Raw_MailCity","BH Raw_MailState","BH Raw_MailZipCode","BH Raw_TelephoneNmbr","BH Raw_FaxNmbr","BH Raw_ConfidentialFaxNmbr","BH Raw_RCSRegionUnit","BH Raw_SpecialityCode","BH Raw_ContractCode","BH Raw_FacilityPOC","BH Raw_LicensedBedCount","BH Raw_LicenseExpirationDate","BH Raw_CheckCompleteDate","BH Raw_CheckType_2","BH Raw_POCId","BH Raw_MemoryCertFlag","BH Raw_Disclosure of Services","BH Raw_Has Reports?","BH Raw_Reports Location","BH Raw_Specialty","CMS Raw_CMS Certification Number (CCN)","CMS Raw_Provider Name","CMS Raw_Provider Address","CMS Raw_City/Town","CMS Raw_State","CMS Raw_ZIP Code","CMS Raw_Telephone Number","CMS Raw_County/Parish","CMS Raw_Ownership Type","CMS Raw_Number of Certified Beds","CMS Raw_Average Number of Residents per Day","CMS Raw_Provider Type","CMS Raw_Legal Business Name","CMS Raw_Chain Name","CMS Raw_Overall Rating","CMS Raw_Health Inspection Rating","CMS Raw_QM Rating","CMS Raw_Staffing Rating","CMS Raw_Special Focus Status","CMS Raw_Abuse Icon","CMS Raw_Latitude","CMS Raw_Longitude","Hospital Raw_Name","Hospital Raw_License","Hospital Raw_Address","Hospital Raw_POBox","Hospital Raw_City","Hospital Raw_ZipCode","Hospital Raw_Phone","Hospital Raw_Fax","Hospital Raw_County","Hospital Raw_CEOAdmin","Hospital Raw_CFO","Hospital Raw_Owner","Hospital Raw_Parent","Hospital Raw_Medicare1","Hospital Raw_Medicare2","Hospital Raw_Medicare3","Hospital Raw_OrgType","Hospital Raw_FYE","Hospital Raw_ICU","Hospital Raw_Acute","Hospital Raw_Psych","Hospital Raw_SNF","Hospital Raw_CDU_ATC","Hospital Raw_Other","Hospital Raw_Available","Hospital Raw_Licensed","Reserved_1","Reserved_2","Reserved_3","Reserved_4","Reserved_5","Reserved_6","Reserved_7","Reserved_8","Reserved_9","Reserved_10","Reserved_11","Reserved_12","Reserved_13","Reserved_14","Reserved_15","Reserved_16","Reserved_17","Reserved_18","Reserved_19","Reserved_20","Reserved_21","Reserved_22","Reserved_23","Reserved_24","Reserved_25","Reserved_26","Reserved_27","Reserved_28","Reserved_29","Reserved_30","Reserved_31","Reserved_32","Reserved_33","Reserved_34","Reserved_35","Reserved_36","Reserved_37","Reserved_38","Reserved_39","Reserved_40","Reserved_41","Reserved_42","Reserved_43","Reserved_44","Reserved_45","Reserved_46","Reserved_47","Reserved_48","Reserved_49","Reserved_50","Reserved_51","Reserved_52","Reserved_53","Reserved_54","Reserved_55","Reserved_56","Reserved_57","Reserved_58","Reserved_59","Reserved_60","Reserved_61","Reserved_62","Reserved_63","Reserved_64","Reserved_65","Reserved_66","Reserved_67","Reserved_68","Reserved_69","Reserved_70","Reserved_71","Reserved_72","Reserved_73","Reserved_74","Reserved_75","Reserved_76","Reserved_77","Reserved_78","Reserved_79","Reserved_80","Reserved_81","Reserved_82","Reserved_83","Reserved_84","Reserved_85","Reserved_86","Reserved_87","Reserved_88","Reserved_89","Reserved_90","Reserved_91","Reserved_92","Reserved_93","Reserved_94","Reserved_95","Reserved_96","Reserved_97","Reserved_98","Reserved_99","Reserved_100","Reserved_101","Reserved_102","Reserved_103","Reserved_104","Reserved_105","Reserved_106","Reserved_107","Reserved_108","Reserved_109","Reserved_110","Reserved_111","Reserved_112","Reserved_113","Reserved_114","Reserved_115","Reserved_116","Reserved_117","Reserved_118","Reserved_119","Reserved_120","Reserved_121","Reserved_122","Reserved_123","Reserved_124","Reserved_125","Reserved_126","Reserved_127","Reserved_128","Reserved_129","Reserved_130","Reserved_131","Reserved_132","Reserved_133","Reserved_134","Reserved_135","Reserved_136","Reserved_137"
"65BBF3C15F3CB462","AF","ASSURECARE ADULT HOME LLC #2|LAKEWOOD|2538833638","Assurecare Adult Home LLC #2","OP","AF","10902 47th Ave SW","Lakewood","WA","98499","Pierce","4813 144th Street E","Tacoma","WA","98446","(253) 883-3638","","(253) 984-6909","752662","6","","","","","","","","","","","","","","","","","","","","","","","","","Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, Adult Family Home","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Macandog, Marcelina S.","1020664","False","","","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752662","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752662","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, Adult Family Home","752662","40003593","42346","AF  ","Assurecare Adult Home LLC #2","OP    ","10902 47th Ave SW","Lakewood","WA","98499","Pierce","4813 144th Street E","Tacoma","WA","98446","(253) 883-3638","","(253) 984-6909","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Macandog, Marcelina S.","6","","","","1020664","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752662","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752662","Mental Health, Dementia, Developmental Disabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D9139AD3D870108B","AF","ASSURED LOVING CARE AFH II LLC|TACOMA|2533482602","ASSURED LOVING CARE AFH II LLC","OP","AF","6052 S Asotin Ct","Tacoma","WA","98408","Pierce","6052 S Asotin Ct","Tacoma","WA","98408","(253) 348-2602","(253) 276-0304","","756857","6","","","","","","","","","","","","","","","","","","","","","","","","","Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njoroge, Samuel N.","601274","False","","","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756857","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756857","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756857","40013078","49308","AF  ","ASSURED LOVING CARE AFH II LLC","OP    ","6052 S Asotin Ct","Tacoma","WA","98408","Pierce","6052 S Asotin Ct","Tacoma","WA","98408","(253) 348-2602","(253) 276-0304","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njoroge, Samuel N.","6","","","","601274","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756857","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756857","Mental Health, Dementia, Developmental Disabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F29FBB31CB2C1417","AF","ASSURED LOVING CARE AFH LLC|TACOMA|2532000918","Assured Loving Care AFH LLC","OP","AF","3584 E T Street","Tacoma","WA","98404","Pierce","3584 E T Street","Tacoma","WA","98404","(253) 200-0918","","(253) 231-0065","753908","6","","","","","","","","","","","","","","","","","","","","","","","","","Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njoroge, Esther W.","870915","False","","","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753908","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753908","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753908","40010754","45228","AF  ","Assured Loving Care AFH LLC","OP    ","3584 E T Street","Tacoma","WA","98404","Pierce","3584 E T Street","Tacoma","WA","98404","(253) 200-0918","","(253) 231-0065","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njoroge, Esther W.","6","","","","870915","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753908","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753908","Mental Health, Dementia, Developmental Disabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8B4C09BFDB46DAC2","AF","AT TRINITY AFH LLC|LAKEWOOD|2532671944","At Trinity AFH LLC","OP","AF","6001 Bocott Ln SW","Lakewood","WA","98499","Pierce","6001 Bocott Ln SW","Lakewood","WA","98499","(253) 267-1944","","(253) 267-1944","756045","6","","","","","","","","","","","","","","","","","","","","","","","","","Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","KARIUKI, CAROLINE W.","467535","False","","","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756045","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756045","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756045","40012316","48096","AF  ","At Trinity AFH LLC","OP    ","6001 Bocott Ln SW","Lakewood","WA","98499","Pierce","6001 Bocott Ln SW","Lakewood","WA","98499","(253) 267-1944","","(253) 267-1944","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","KARIUKI, CAROLINE W.","6","","","","467535","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756045","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756045","Mental Health, Dementia, Developmental Disabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"892B012AE25E6239","AF","ATONEMENT HOUSE LLC|LAKEWOOD|2533025761","Atonement House LLC","OP","AF","10909 Butte Dr SW","Lakewood ","WA","98498","Pierce","10909 Butte Dr SW","Lakewood ","WA","98498","(253) 302-5761","","(253) 302-5923","754224","6","","","","","","","","","","","","","","","","","","","","","","","","","Mental Health, Dementia, Developmental Disabilities","Adult Family Home","3F","SPMI, SPDE, SPDD","1080XS-12 ","Smith, Vonnie J.","631312","False","","","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754224","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754224","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","Mental Health, Dementia, Developmental Disabilities","Adult Family Home","754224","40010788","45302","AF  ","Atonement House LLC","OP    ","10909 Butte Dr SW","Lakewood ","WA","98498","Pierce","10909 Butte Dr SW","Lakewood ","WA","98498","(253) 302-5761","","(253) 302-5923","3F","SPMI, SPDE, SPDD","1080XS-12 ","Smith, Vonnie J.","6","","","","631312","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754224","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754224","Mental Health, Dementia, Developmental Disabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8BD0431072F068DA","AF","AUSTINE 2 AFH|LAKEWOOD|2533024837","Austine 2 AFH","OP","AF","8315 116th St SW","Lakewood","WA","98498","Pierce","8315 116th St SW","Lakewood","WA","98498","(253) 302-4837","","","756724","6","","","","","","","","","","","","","","","","","","","","","","","","","Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njuguna, Regina W.","795370","False","","","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756724","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756724","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756724","40012909","49036","AF  ","Austine 2 AFH","OP    ","8315 116th St SW","Lakewood","WA","98498","Pierce","8315 116th St SW","Lakewood","WA","98498","(253) 302-4837","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njuguna, Regina W.","6","","","","795370","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756724","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756724","Mental Health, Dementia, Developmental Disabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3953F9379F14E610","AF","AUSTINE AFH LLC|TACOMA|2532409363","Austine AFH LLC ","OP","AF","502 E 52nd St","Tacoma","WA","98404","Pierce","502 E 52nd St","Tacoma","WA","98404","(253) 240-9363","","(253) 298-0839","754670","6","","","","","","","","","","","","","","","","","","","","","","","","","Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njuguna, Regina W.","795370","False","","","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754670","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754670","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754670","40011236","46249","AF  ","Austine AFH LLC ","OP    ","502 E 52nd St","Tacoma","WA","98404","Pierce","502 E 52nd St","Tacoma","WA","98404","(253) 240-9363","","(253) 298-0839","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njuguna, Regina W.","6","","","","795370","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754670","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754670","Mental Health, Dementia, Developmental Disabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9B326C6D8011037A","AF","AUTUMN CREST HOMES|BONNEY LAKE|2538620635","Autumn Crest Homes","OP","AF","11215 216th Ave E","Bonney Lake","WA","98391","Pierce","11215 216th Ave E","Bonney Lake","WA","98391","(253) 862-0635","","(253) 862-0635","756011","4","","","","","","","","","","","","","","","","","","","","","","","","","Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ndegwa (White), Christine W.","702813","False","","","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756011","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756011","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756011","40010113","48056","AF  ","Autumn Crest Homes","OP    ","11215 216th Ave E","Bonney Lake","WA","98391","Pierce","11215 216th Ave E","Bonney Lake","WA","98391","(253) 862-0635","","(253) 862-0635","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ndegwa (White), Christine W.","4","","","","702813","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756011","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756011","Mental Health, Dementia, Developmental Disabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0CBC7984A01F99F3","AF","AUTUMN HARMONY AFH LLC|LAKEWOOD|2532549745","Autumn Harmony AFH LLC","OP","AF","12424 Nyanza Rd SW","Lakewood","WA","98499","Pierce","12424 Nyanza Rd SW","Lakewood","WA","98499","(253) 254-9745","","(253) 584-9568","758657","6","","","","","","","","","","","","","","","","","","","","","","","","","Mental Health, Dementia","Adult Family Home","3A","SPMI, SPDE","1080XS-12 ","Oellrich, Yong N.","634380","False","","","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758657","No"," ","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","Mental Health, Dementia","Adult Family Home","758657","40014898","51942","AF  ","Autumn Harmony AFH LLC","OP    ","12424 Nyanza Rd SW","Lakewood","WA","98499","Pierce","12424 Nyanza Rd SW","Lakewood","WA","98499","(253) 254-9745","","(253) 584-9568","3A","SPMI, SPDE","1080XS-12 ","Oellrich, Yong N.","6","","","","634380","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758657","No"," ","Mental Health, Dementia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"877658930112298E","AF","AVALON 2 AFH|SPANAWAY|2534144745","Avalon 2 AFH","OP","AF","19221 86th Ave E","Spanaway","WA","98387","Pierce","20126 78th Avenue Ct E","Spanaway","WA","98387","(253) 414-4745","","(253) 270-4060","754334","6","","","","","","","","","","","","","","","","","","","","","","","","","Mental Health, Dementia, Developmental Disabilities","No Contract","3F","SPMI, SPDE, SPDD","","Kinyua, Pauline W.","587506","False","","","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754334","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754334","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","Mental Health, Dementia, Developmental Disabilities","No Contract","754334","40011027","45822","AF  ","Avalon 2 AFH","OP    ","19221 86th Ave E","Spanaway","WA","98387","Pierce","20126 78th Avenue Ct E","Spanaway","WA","98387","(253) 414-4745","","(253) 270-4060","3F","SPMI, SPDE, SPDD","","Kinyua, Pauline W.","6","","","","587506","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754334","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754334","Mental Health, Dementia, Developmental Disabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E97880878AA1F128","AF","AVALON ADULT HOME CARE|MILTON|2539240194","Avalon Adult Home Care","OP","AF","1401 8th Ave","Milton","WA","98354     ","Pierce","1401 8th Ave","Milton","WA","98354     ","(253) 924-0194","(253) 270-4060","","753178","6","","","","","","","","","","","","","","","","","","","","","","","","","Mental Health, Dementia, Developmental Disabilities","No Contract","3A","SPMI, SPDE, SPDD","","Kinyua, Pauline W.","587506","False","","","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753178","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753178","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","Mental Health, Dementia, Developmental Disabilities","No Contract","753178","40008398","44241","AF  ","Avalon Adult Home Care","OP    ","1401 8th Ave","Milton","WA","98354     ","Pierce","1401 8th Ave","Milton","WA","98354     ","(253) 924-0194","(253) 270-4060","","3A","SPMI, SPDE, SPDD","","Kinyua, Pauline W.","6","","","","587506","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753178","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753178","Mental Health, Dementia, Developmental Disabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
