"Record ID","Source Type","Duplicate Check Key","FacilityName","FacilityStatus","FacilityType","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","Phone","Fax","ConfidentialFax","LicenseNumber","LicensedBedCount","LicenseExpirationDate","OwnershipType","ChainName","CMSCertificationNumber","CMSOverallRating","CMSHealthInspectionRating","CMSStaffingRating","CMSQMRating","CEOAdmin","CFO","Owner","Parent","Medicare1","Medicare2","Medicare3","OrgType","ICUBeds","AcuteBeds","PsychBeds","SNFBeds","CDU_ATCBeds","OtherBeds","AvailableBeds","LicensedBeds","Specialty","Contract","RCSRegionUnit","SpecialtyCode","ContractCode","FacilityPOC","POCId","MemoryCertFlag","CheckCompleteDate","CheckType","DisclosureOfServices","HasReports","ReportsLocation","NumberOfCertifiedBeds","AvgResidentsPerDay","ProviderType","ProviderResidesInHospital","LegalBusinessName","DateFirstApproved","SpecialFocusStatus","AbuseIcon","OverallRating","HealthInspectionRatingCMS","QMRating","StaffingRating","NurseAideHours","LPNHours","RNHours","TotalNurseHours","PhysicalTherapistHours","NursingStaffTurnover","RNTurnover","AdminTurnover","TotalFines","TotalPenalties","Latitude","Longitude","DataLoadDate","AF Raw_Speciality","AF Raw_contract","AF Raw_LicenseNumber","AF Raw_LocationNumber","AF Raw_FacInstanceId","AF Raw_FacilityType","AF Raw_FacilityName","AF Raw_FacilityStatus","AF Raw_LocationAddress","AF Raw_LocationCity","AF Raw_LocationState","AF Raw_LocationZipCode","AF Raw_LocationCounty","AF Raw_MailAddress","AF Raw_MailCity","AF Raw_MailState","AF Raw_MailZipCode","AF Raw_TelephoneNmbr","AF Raw_FaxNmbr","AF Raw_ConfidentialFaxNmbr","AF Raw_RCSRegionUnit","AF Raw_SpecialityCode","AF Raw_ContractCode","AF Raw_FacilityPOC","AF Raw_LicensedBedCount","AF Raw_LicenseExpirationDate","AF Raw_CheckCompleteDate","AF Raw_CheckType","AF Raw_POCId","AF Raw_MemoryCertFlag","AF Raw_Disclosure of Services","AF Raw_Has Reports?","AF Raw_Reports Location","AF Raw_Specialty","BH Raw_Speciality","BH Raw_contract","BH Raw_Check_Type","BH Raw_LicenseNumber","BH Raw_LocationNumber","BH Raw_FacInstanceId","BH Raw_FacilityType","BH Raw_FacilityName","BH Raw_FacilityStatus","BH Raw_LocationAddress","BH Raw_LocationCity","BH Raw_LocationState","BH Raw_LocationZipCode","BH Raw_LocationCounty","BH Raw_MailAddress","BH Raw_MailCity","BH Raw_MailState","BH Raw_MailZipCode","BH Raw_TelephoneNmbr","BH Raw_FaxNmbr","BH Raw_ConfidentialFaxNmbr","BH Raw_RCSRegionUnit","BH Raw_SpecialityCode","BH Raw_ContractCode","BH Raw_FacilityPOC","BH Raw_LicensedBedCount","BH Raw_LicenseExpirationDate","BH Raw_CheckCompleteDate","BH Raw_CheckType_2","BH Raw_POCId","BH Raw_MemoryCertFlag","BH Raw_Disclosure of Services","BH Raw_Has Reports?","BH Raw_Reports Location","BH Raw_Specialty","CMS Raw_CMS Certification Number (CCN)","CMS Raw_Provider Name","CMS Raw_Provider Address","CMS Raw_City/Town","CMS Raw_State","CMS Raw_ZIP Code","CMS Raw_Telephone Number","CMS Raw_County/Parish","CMS Raw_Ownership Type","CMS Raw_Number of Certified Beds","CMS Raw_Average Number of Residents per Day","CMS Raw_Provider Type","CMS Raw_Legal Business Name","CMS Raw_Chain Name","CMS Raw_Overall Rating","CMS Raw_Health Inspection Rating","CMS Raw_QM Rating","CMS Raw_Staffing Rating","CMS Raw_Special Focus Status","CMS Raw_Abuse Icon","CMS Raw_Latitude","CMS Raw_Longitude","Hospital Raw_Name","Hospital Raw_License","Hospital Raw_Address","Hospital Raw_POBox","Hospital Raw_City","Hospital Raw_ZipCode","Hospital Raw_Phone","Hospital Raw_Fax","Hospital Raw_County","Hospital Raw_CEOAdmin","Hospital Raw_CFO","Hospital Raw_Owner","Hospital Raw_Parent","Hospital Raw_Medicare1","Hospital Raw_Medicare2","Hospital Raw_Medicare3","Hospital Raw_OrgType","Hospital Raw_FYE","Hospital Raw_ICU","Hospital Raw_Acute","Hospital Raw_Psych","Hospital Raw_SNF","Hospital Raw_CDU_ATC","Hospital Raw_Other","Hospital Raw_Available","Hospital Raw_Licensed","Reserved_1","Reserved_2","Reserved_3","Reserved_4","Reserved_5","Reserved_6","Reserved_7","Reserved_8","Reserved_9","Reserved_10","Reserved_11","Reserved_12","Reserved_13","Reserved_14","Reserved_15","Reserved_16","Reserved_17","Reserved_18","Reserved_19","Reserved_20","Reserved_21","Reserved_22","Reserved_23","Reserved_24","Reserved_25","Reserved_26","Reserved_27","Reserved_28","Reserved_29","Reserved_30","Reserved_31","Reserved_32","Reserved_33","Reserved_34","Reserved_35","Reserved_36","Reserved_37","Reserved_38","Reserved_39","Reserved_40","Reserved_41","Reserved_42","Reserved_43","Reserved_44","Reserved_45","Reserved_46","Reserved_47","Reserved_48","Reserved_49","Reserved_50","Reserved_51","Reserved_52","Reserved_53","Reserved_54","Reserved_55","Reserved_56","Reserved_57","Reserved_58","Reserved_59","Reserved_60","Reserved_61","Reserved_62","Reserved_63","Reserved_64","Reserved_65","Reserved_66","Reserved_67","Reserved_68","Reserved_69","Reserved_70","Reserved_71","Reserved_72","Reserved_73","Reserved_74","Reserved_75","Reserved_76","Reserved_77","Reserved_78","Reserved_79","Reserved_80","Reserved_81","Reserved_82","Reserved_83","Reserved_84","Reserved_85","Reserved_86","Reserved_87","Reserved_88","Reserved_89","Reserved_90","Reserved_91","Reserved_92","Reserved_93","Reserved_94","Reserved_95","Reserved_96","Reserved_97","Reserved_98","Reserved_99","Reserved_100","Reserved_101","Reserved_102","Reserved_103","Reserved_104","Reserved_105","Reserved_106","Reserved_107","Reserved_108","Reserved_109","Reserved_110","Reserved_111","Reserved_112","Reserved_113","Reserved_114","Reserved_115","Reserved_116","Reserved_117","Reserved_118","Reserved_119","Reserved_120","Reserved_121","Reserved_122","Reserved_123","Reserved_124","Reserved_125","Reserved_126","Reserved_127","Reserved_128","Reserved_129","Reserved_130","Reserved_131","Reserved_132","Reserved_133","Reserved_134","Reserved_135","Reserved_136","Reserved_137"
"395902A7BE72D0EC","CMS","AVAMERE REHABILITATION OF ISSAQUAH|ISSAQUAH|4253921271","AVAMERE REHABILITATION OF ISSAQUAH","","","805 FRONT STREET","ISSAQUAH","WA","98027","King","","","","","(425) 392-1271","","","","","","For profit - Limited Liability company","AVAMERE","505004","2","2","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","82.8","Medicare and Medicaid","N","ISSAQUAH OPERATIONS LLC","1967-01-01","","N","2","2","4","2","2.65821","1.05234","0.57763","4.28818","0.04138","43.0","50.0","1","70649.00","2","47.5385","-122.04","2026-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505004","AVAMERE REHABILITATION OF ISSAQUAH","805 FRONT STREET","ISSAQUAH","WA","98027","4253921271","King","For profit - Limited Liability company","140","82.8","Medicare and Medicaid","ISSAQUAH OPERATIONS LLC","AVAMERE","2","2","4","2","","N","47.5385","-122.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5773F6A16DFC4B29","CMS","AVAMERE REHABILITATION OF SHORELINE|SEATTLE|2063635856","AVAMERE REHABILITATION OF SHORELINE","","","1250 NORTHEAST 145TH STREET","SEATTLE","WA","98155","King","","","","","(206) 363-5856","","","","","","For profit - Corporation","AVAMERE","505009","2","1","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115","68.3","Medicare and Medicaid","N","SHORELINE OPERATIONS LLC","1967-01-01","","N","2","1","5","3","2.53599","0.76603","0.83799","4.14002","0.11084","37.0","73.3","3","0.00","0","47.734","-122.31","2026-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505009","AVAMERE REHABILITATION OF SHORELINE","1250 NORTHEAST 145TH STREET","SEATTLE","WA","98155","2063635856","King","For profit - Corporation","115","68.3","Medicare and Medicaid","SHORELINE OPERATIONS LLC","AVAMERE","2","1","5","3","","N","47.734","-122.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D4AE7E294FFB6EF4","CMS","GARDEN VILLAGE|YAKIMA|5094534854","GARDEN VILLAGE","","","206 SOUTH TENTH AVENUE","YAKIMA","WA","98902","Yakima","","","","","(509) 453-4854","","","","","","Non profit - Corporation","","505010","2","2","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","84.5","Medicare and Medicaid","N","GARDEN VILLAGE","1967-01-01","","N","2","2","3","2","2.87653","0.89731","0.47056","4.24439","0.01714","","","","102166.00","4","46.5957","-120.52","2026-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505010","GARDEN VILLAGE","206 SOUTH TENTH AVENUE","YAKIMA","WA","98902","5094534854","Yakima","Non profit - Corporation","101","84.5","Medicare and Medicaid","GARDEN VILLAGE","","2","2","3","2","","N","46.5957","-120.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"147953972D6164D6","CMS","GRAYS HARBOR HEALTH & REHABILITATION CENTER|ABERDEEN|3605325122","GRAYS HARBOR HEALTH & REHABILITATION CENTER","","","920 ANDERSON DRIVE","ABERDEEN","WA","98520","Grays Harbor","","","","","(360) 532-5122","","","","","","For profit - Corporation","AVALON HEALTH CARE","505016","5","5","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","66.3","Medicare and Medicaid","N","AVALON CARE CENTER - ABERDEEN, LLC","1967-01-01","","N","5","5","4","3","2.88324","1.06845","0.39386","4.34556","0.02598","43.9","50.0","0","8190.00","1","46.979","-123.85","2026-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505016","GRAYS HARBOR HEALTH & REHABILITATION CENTER","920 ANDERSON DRIVE","ABERDEEN","WA","98520","3605325122","Grays Harbor","For profit - Corporation","105","66.3","Medicare and Medicaid","AVALON CARE CENTER - ABERDEEN, LLC","AVALON HEALTH CARE","5","5","4","3","","N","46.979","-123.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FC9CA7E10BECDA6B","CMS","WASHINGTON CARE CENTER|SEATTLE|2067252800","WASHINGTON CARE CENTER","","","2821 SOUTH WALDEN STREET","SEATTLE","WA","98144","King","","","","","(206) 725-2800","","","","","","For profit - Limited Liability company","","505017","3","2","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165","123.3","Medicare and Medicaid","N","WCC OPERATOR LLC","1978-07-01","","N","3","2","5","4","2.20440","0.75369","0.97389","3.93199","0.04616","45.7","50.0","2","55299.00","2","47.5722","-122.3","2026-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505017","WASHINGTON CARE CENTER","2821 SOUTH WALDEN STREET","SEATTLE","WA","98144","2067252800","King","For profit - Limited Liability company","165","123.3","Medicare and Medicaid","WCC OPERATOR LLC","","3","2","5","4","","N","47.5722","-122.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4821FA2446747C29","Hospital","ADVENTIST HEALTH/WALLA WALLA GENERAL HOSPITAL|WALLA WALLA|5095250480","ADVENTIST HEALTH/WALLA WALLA GENERAL HOSPITAL","","","1025 SOUTH SECOND AVE","WALLA WALLA","","99362-0309","WALLA WALLA","1398","","","","(509) 525-0480","(509) 527-8225","","43","","","","","","","","","","MONTY KNITTEL CDU/ATC","BRIAN ANDERSON Other","ADVENTIST HEALTH SYSTEM/WEST","Licensed 72","500049","50U049","","Not For Profit","5","32","","5","","","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ADVENTIST HEALTH/WALLA WALLA GENERAL HOSPITAL","43","1025 SOUTH SECOND AVE","1398","WALLA WALLA","99362-0309","(509) 525-0480 Psych","(509) 527-8225","WALLA WALLA","MONTY KNITTEL CDU/ATC","BRIAN ANDERSON Other","ADVENTIST HEALTH SYSTEM/WEST","Licensed 72","500049","50U049","","Not For Profit","12/31","5","32","","5","","","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3EE928749D66EF26","Hospital","BHC FAIRFAX HOSPITAL|KIRKLAND ACUTE|4258212000","BHC FAIRFAX HOSPITAL","","","10200 132ND ST NE","KIRKLAND Acute","","98034-2899","KING","OrgType Proprietary ICU","","","","(425) 821-2000","(425) 814-0301","","904","","","","","","","","","","RON ESCARDA","RACHEL COX Other","BHC FAIRFAX HOSPITAL INC","Licensed 157","504002","","","","","","145","","12","","157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BHC FAIRFAX HOSPITAL","904","10200 132ND ST NE","OrgType Proprietary ICU","KIRKLAND Acute","98034-2899","(425) 821-2000","(425) 814-0301 SNF","KING","RON ESCARDA","RACHEL COX Other","BHC FAIRFAX HOSPITAL INC","Licensed 157","504002","","","","12/31","","","145","","12","","157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EF058980DCF9EE57","Hospital","BHC FAIRFAX HOSPITAL NORTH|EVERETT ACUTE|4258212000","BHC FAIRFAX HOSPITAL NORTH","","","916 PACIFIC AVE FL 7","EVERETT Acute","","98201-4147","SNOHOMISH","OrgType Proprietary ICU","","","","(425) 821-2000","","","922","","","","","","","","","","RON ESCARDA CDU/ATC","RACHEL COX Other","BHC FAIRFAX HOSPITAL INC","Licensed 30","504002","","","","","","30","","","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BHC FAIRFAX HOSPITAL NORTH","922","916 PACIFIC AVE FL 7","OrgType Proprietary ICU","EVERETT Acute","98201-4147","(425) 821-2000","","SNOHOMISH","RON ESCARDA CDU/ATC","RACHEL COX Other","BHC FAIRFAX HOSPITAL INC","Licensed 30","504002","","","","12/31","","","30","","","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3CD6E5F7CB7AEFE3","Hospital","CAPITAL MEDICAL CENTER|OLYMPIA|3607545858","CAPITAL MEDICAL CENTER","","","3900 CAPITAL MALL DR SW","OLYMPIA","","98502-8654","THURSTON","OrgType Proprietary","","","","(360) 754-5858","(360) 956-3540","","197","","","","","","","","","","JIM GEIST CDU/ATC","DEREK LYTHGOE Other","CAPELLA HEALTHCARE INC","Licensed 110","500139","","","","24","61","","","","","85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAPITAL MEDICAL CENTER","197","3900 CAPITAL MALL DR SW","OrgType Proprietary","OLYMPIA","98502-8654","(360) 754-5858 Psych","(360) 956-3540 SNF","THURSTON","JIM GEIST CDU/ATC","DEREK LYTHGOE Other","CAPELLA HEALTHCARE INC","Licensed 110","500139","","","","12/31","24","61","","","","","85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3E8DE94B5EB7B3E5","Hospital","CASCADE BEHAVIORAL HOSPITAL|TUKWILA ACUTE|2062440180","CASCADE BEHAVIORAL HOSPITAL","","","12844 MILITARY ROAD SOUTH","TUKWILA Acute","","98168-3045","KING","OrgType Proprietary ICU","","","","(206) 244-0180","(206) 243-7002","","921","","","","","","","","","","MICHAEL URADNIK","GREGG TERRESON Other","CASCADE BEHAVIORAL HOSPITAL LLC","Licensed 135","504011","","","","","","93","","42","","135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2026-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CASCADE BEHAVIORAL HOSPITAL","921","12844 MILITARY ROAD SOUTH","OrgType Proprietary ICU","TUKWILA Acute","98168-3045","(206) 244-0180","(206) 243-7002 SNF","KING","MICHAEL URADNIK","GREGG TERRESON Other","CASCADE BEHAVIORAL HOSPITAL LLC","Licensed 135","504011","","","","12/31","","","93","","42","","135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
